사건번호,용도,소재지,감정가,최저가,결과,낙찰가,낙찰율,매각일
충주 2계 2019-4812,아파트,"충북 충주시 용관동 172-5 ,185-2 쉼터리버타운 103동 1층 108호","66,000,000","21,627,000",낙찰(5/7),"25,890,000",39.2%,2021.02.22
충주 2계 2019-5365(2),전,충북 충주시 소태면 오량리 465,"9,954,000","6,370,000",낙찰(2/3),"6,379,000",64.1%,2021.01.18
충주 2계 2019-5365(3),전,충북 충주시 소태면 오량리 466,"4,494,000","2,876,000",낙찰(2/3),"2,910,000",64.8%,2021.01.18
충주 3계 2019-5587,근린상가,충북 음성군 원남면 문암리 814-1,"409,584,260","209,707,000",낙찰(3/5),"265,130,000",64.7%,2021.04.05
충주 2계 2019-5686,다세대,"충북 음성군 음성읍 평곡리 949-10 ,-3 아트빌 2동 2층 201호","128,000,000","81,920,000",낙찰(2/3),"87,100,000",68.0%,2021.03.29
충주 1계 2019-5839(4),답,충북 충주시 살미면 세성리 221,"36,837,500","29,470,000",취하(1/2),0,0%,2021.01.11
충주 3계 2019-6061,오피스텔(상가),충북 음성군 맹동면 두성리 1375 밀라움 2층 208호,"412,000,000","135,004,000",낙찰(5/6),"220,000,000",53.4%,2021.01.25
충주 3계 2019-6108,임야,충북 충주시 앙성면 목미리 산50,"361,793,600","94,842,000",낙찰(6/7),"110,220,000",30.5%,2021.01.25
충주 2계 2019-6153(1),전,충북 충주시 소태면 양촌리 468-10,"28,305,000","14,492,000",낙찰(3/5),"21,790,000",77.0%,2021.05.03
충주 2계 2019-6153(3),대지,충북 충주시 소태면 양촌리 493-4,"499,890,000","319,930,000",낙찰(2/4),"430,500,000",86.1%,2021.02.22
충주 3계 2019-6207(1),답,충북 충주시 종민동 880,"75,640,000","24,786,000",낙찰(5/6),"25,220,000",33.3%,2021.04.05
충주 3계 2019-6207(2),답,충북 충주시 종민동 881,"95,728,000","25,094,000",낙찰(6/7),"26,100,000",27.3%,2021.05.10
충주 3계 2019-6207(3),답,충북 충주시 종민동 884,"101,246,000","33,176,000",낙찰(5/6),"33,880,000",33.5%,2021.04.05
충주 1계 2019-6429(1),임야,충북 음성군 대소면 오류리 산19-25,"4,250,658,000","3,400,526,000",낙찰(3/4),"3,428,751,100",80.7%,2021.03.22
충주 1계 2019-6511,공장,"충북 음성군 음성읍 용산리 1417-7 ,-2 가동","3,779,302,400","1,548,002,000",낙찰(4/6),"1,950,001,000",51.6%,2021.02.15
충주 3계 2019-6528(1),전,충북 충주시 동량면 지동리 59,"152,091,000","49,837,000",낙찰(5/6),"63,110,000",41.5%,2021.01.25
충주 3계 2019-6528(2),답,충북 충주시 동량면 지동리 77,"70,180,000","44,915,000",낙찰(2/3),"45,270,000",64.5%,2021.01.25
충주 3계 2019-6528(3),임야,충북 충주시 동량면 지동리 산55-2,"46,303,600","23,707,000",취하(3/3),0,0%,2021.03.08
충주 3계 2019-6559,임야,충북 충주시 중앙탑면 하구암리 산115-1,"15,053,430","4,933,000",낙찰(5/6),"5,237,000",34.8%,2021.01.25
충주 3계 2019-6641(1),전,충북 충주시 금가면 월상리 84,"185,924,000","76,154,000",낙찰(4/5),"91,010,000",49.0%,2021.01.25
충주 3계 2019-6641(2),답,충북 충주시 금가면 월상리 82,"37,200,000","9,752,000",낙찰(6/7),"11,200,000",30.1%,2021.04.05
충주 3계 2019-6931,답,충북 충주시 엄정면 용산리 157,"80,853,000","41,397,000",낙찰(3/4),"52,111,000",64.5%,2021.01.25
충주 3계 2019-6979(1),연립,충북 음성군 대소면 오류리 44-72 아현타운 104동 2층 201호,"114,900,000","47,063,000",낙찰(4/6),"56,777,000",49.4%,2021.04.05
충주 3계 2019-6979(2),연립,충북 음성군 대소면 오류리 44-72 아현타운 104동 2층 202호,"103,700,000","42,475,000",낙찰(4/5),"53,778,888",51.9%,2021.01.25
충주 3계 2019-6979(3),연립,충북 음성군 대소면 오류리 44-72 아현타운 104동 2층 204호,"103,700,000","42,475,000",낙찰(4/6),"43,678,000",42.1%,2021.04.05
충주 3계 2019-6979(4),연립,충북 음성군 대소면 오류리 44-72 아현타운 104동 2층 205호,"123,800,000","50,709,000",낙찰(4/5),"70,000,000",56.5%,2021.01.25
충주 3계 2019-6979(8),연립,충북 음성군 대소면 오류리 44-72 아현타운 104동 3층 305호,"125,000,000","51,200,000",낙찰(4/5),"70,080,000",56.1%,2021.01.25
충주 3계 2019-6979(11),연립,충북 음성군 대소면 오류리 44-72 아현타운 104동 4층 403호,"105,900,000","43,377,000",낙찰(4/5),"57,080,000",53.9%,2021.01.25
충주 3계 2019-6979(12),연립,충북 음성군 대소면 오류리 44-72 아현타운 104동 5층 504호,"106,900,000","43,786,000",낙찰(4/5),"55,888,888",52.3%,2021.01.25
충주 3계 2019-7026,임야,충북 음성군 감곡면 오궁리 산29-147,"313,866,000","102,847,000",낙찰(5/7),"105,020,000",33.5%,2021.05.10
충주 2계 2019-7248,아파트,"충북 충주시 용관동 172-5 ,185-2 쉼터리버타운 103동 6층 608호","65,000,000","26,624,000",낙찰(4/5),"29,523,456",45.4%,2021.01.18
충주 3계 2019-7385(1),근린상가,"충북 음성군 대소면 오산리 101-4 ,100-2,114-9,-40,-41 대소시외버스터미널 지하층 104호","193,000,000","50,594,000",낙찰(6/7),"52,834,000",27.4%,2021.05.10
충주 3계 2019-7385(2),근린상가,"충북 음성군 대소면 오산리 101-4 ,100-2,114-9,-40,-41 대소시외버스터미널 지하층 105호","82,000,000","17,197,000",낙찰(7/8),"21,510,000",26.2%,2021.06.14
충주 1계 2019-30101,도로,충북 충주시 앙성면 돈산리 154,"261,716,000","167,498,000",낙찰(2/3),"184,000,000",70.3%,2021.02.15
충주 3계 2019-30385(1),전,충북 음성군 금왕읍 쌍봉리 146,"951,700,000","609,088,000",낙찰(2/3),"695,000,000",73.0%,2021.03.08
충주 3계 2019-30385(7),전,충북 충주시 수안보면 중산리 237-1,"74,573,000","47,726,000",낙찰(2/3),"53,333,330",71.5%,2021.06.14
충주 3계 2019-30385(8),전,충북 충주시 수안보면 중산리 239-1,"126,142,000","80,731,000",낙찰(2/3),"85,100,000",67.5%,2021.06.14
충주 3계 2019-30460,공장,"충북 충주시 가주동 363-3 ,-4 가동","650,466,660","416,298,000",낙찰(2/3),"458,000,000",70.4%,2021.04.05
충주 2계 2019-30774,단독주택,"충북 충주시 소태면 복탄리 296-7 ,-8","118,344,920","94,676,000",취하(0/0),0,0%,2021.03.10
충주 3계 2019-31630(2),공장,충북 음성군 생극면 신양리 19 가동호,"1,547,440,050","792,290,000",낙찰(3/4),"1,060,640,000",68.5%,2021.04.05
충주 3계 2019-31630(3),공장,충북 음성군 생극면 신양리 23 가동호,"879,634,620","450,373,000",낙찰(3/4),"602,000,000",68.4%,2021.04.05
충주 1계 2019-32121(1),임야,충북 충주시 노은면 신효리 산88-5,"23,701,950","6,214,000",낙찰(6/7),"7,000,000",29.5%,2021.03.22
충주 1계 2019-32121(2),답,충북 충주시 노은면 신효리 214,"16,373,500","5,365,000",낙찰(5/6),"6,010,000",36.7%,2021.02.15
충주 1계 2019-32626(13),오피스텔(주거),"충북 충주시 성내동 158 ,155 경인빌딩 4층 402호","67,000,000","14,050,000",낙찰(7/9),"15,500,000",23.1%,2021.05.31
충주 1계 2019-32626(14),오피스텔(주거),"충북 충주시 성내동 158 ,155 경인빌딩 4층 403호","52,000,000","17,039,000",낙찰(5/7),"17,041,000",32.8%,2021.02.15
충주 1계 2019-32626(15),오피스텔(주거),"충북 충주시 성내동 158 ,155 경인빌딩 4층 405호","55,000,000","14,418,000",낙찰(6/7),"19,800,000",36.0%,2021.02.15
충주 1계 2019-32626(18),오피스텔(주거),"충북 충주시 성내동 158 ,155 경인빌딩 4층 408호","39,000,000","12,779,000",낙찰(5/7),0,0%,2021.03.22
충주 1계 2019-32626(19),오피스텔(주거),"충북 충주시 성내동 158 ,155 경인빌딩 4층 409호","44,000,000","11,534,000",낙찰(6/7),"12,100,000",27.5%,2021.02.15
충주 1계 2019-32626(20),오피스텔(주거),"충북 충주시 성내동 158 ,155 경인빌딩 4층 410호","44,000,000","11,534,000",낙찰(6/7),"15,200,000",34.5%,2021.02.15
충주 1계 2019-32626(21),오피스텔(주거),"충북 충주시 성내동 158 ,155 경인빌딩 4층 411호","44,000,000","11,534,000",낙찰(6/7),"12,100,000",27.5%,2021.02.15
충주 1계 2019-32626(22),오피스텔(주거),"충북 충주시 성내동 158 ,155 경인빌딩 4층 412호","54,000,000","14,155,000",낙찰(6/7),"14,155,000",26.2%,2021.02.15
충주 1계 2019-32626(25),오피스텔(주거),"충북 충주시 성내동 158 ,155 경인빌딩 5층 503호","52,000,000","17,039,000",낙찰(5/7),"17,041,000",32.8%,2021.02.15
충주 1계 2019-32626(26),오피스텔(주거),"충북 충주시 성내동 158 ,155 경인빌딩 5층 505호","55,000,000","14,418,000",낙찰(6/7),"17,000,000",30.9%,2021.02.15
충주 1계 2019-32626(28),오피스텔(주거),"충북 충주시 성내동 158 ,155 경인빌딩 5층 507호","39,000,000","8,178,000",낙찰(7/8),"16,221,000",41.6%,2021.03.22
충주 1계 2019-32626(33),오피스텔(주거),"충북 충주시 성내동 158 ,155 경인빌딩 5층 512호","54,000,000","11,324,000",낙찰(7/8),"24,888,800",46.1%,2021.03.22
충주 1계 2019-32626(35),오피스텔(주거),"충북 충주시 성내동 158 ,155 경인빌딩 6층 602호","67,000,000","17,563,000",낙찰(6/7),"24,700,000",36.9%,2021.02.15
충주 1계 2019-32626(36),오피스텔(주거),"충북 충주시 성내동 158 ,155 경인빌딩 6층 603호","52,000,000","13,631,000",낙찰(6/7),"18,600,000",35.8%,2021.02.15
충주 1계 2019-32626(37),오피스텔(주거),"충북 충주시 성내동 158 ,155 경인빌딩 6층 605호","55,000,000","18,022,000",낙찰(5/7),"18,022,000",32.8%,2021.02.15
충주 1계 2019-32626(41),오피스텔(주거),"충북 충주시 성내동 158 ,155 경인빌딩 6층 609호","44,000,000","11,534,000",낙찰(6/7),"13,100,000",29.8%,2021.02.15
충주 1계 2019-32626(42),오피스텔(주거),"충북 충주시 성내동 158 ,155 경인빌딩 6층 610호","44,000,000","11,534,000",낙찰(6/7),"12,000,000",27.3%,2021.02.15
충주 1계 2019-32626(43),오피스텔(주거),"충북 충주시 성내동 158 ,155 경인빌딩 6층 611호","44,000,000","9,227,000",낙찰(7/8),"18,195,000",41.4%,2021.03.22
충주 1계 2019-32626(44),오피스텔(주거),"충북 충주시 성내동 158 ,155 경인빌딩 6층 612호","54,000,000","11,324,000",낙찰(7/8),"14,300,000",26.5%,2021.03.22
충주 3계 2019-33209,숙박시설,충북 충주시 앙성면 능암리 703-3,"6,149,501,000","1,612,055,000",낙찰(6/7),"1,631,000,000",26.5%,2021.01.25
충주 2계 2019-33346(1),전,충북 음성군 금왕읍 쌍봉리 47,"692,240","692,240",낙찰(0/1),"933,339",134.8%,2021.03.29
충주 2계 2019-33346(2),답,충북 음성군 금왕읍 쌍봉리 252-2,"1,136,100","1,136,100",낙찰(0/1),"1,333,339",117.4%,2021.03.29
충주 2계 2019-33346(3),전,충북 음성군 금왕읍 쌍봉리 46,"2,176,650","2,176,650",낙찰(0/1),"2,233,339",102.6%,2021.03.29
충주 2계 2019-33346(4),임야,충북 음성군 금왕읍 쌍봉리 산47,"2,234,700","2,234,700",낙찰(0/1),"2,333,339",104.4%,2021.03.29
충주 2계 2019-33599(1),대지,충북 충주시 살미면 공이리 438-4,"14,820,000","9,485,000",취하(2/2),0,0%,2021.03.29
충주 2계 2019-33599(2),전,충북 충주시 살미면 공이리 481,"47,279,000","37,823,000",낙찰(1/2),"43,166,000",91.3%,2021.02.22
충주 3계 2019-33728,차량,충북 충주시 금릉동 270 현대주차장(제3자 이춘우)내 보관,"10,000,000","5,120,000",낙찰(3/5),"5,350,000",53.5%,2021.01.25
충주 1계 2019-33735,단독주택,충북 충주시 중앙탑면 하구암리 383,"27,066,330","21,653,000",낙찰(1/3),"21,653,000",80.0%,2021.02.15
충주 1계 2019-33797,임야,충북 충주시 안림동 산57-73,"394,318,000","129,210,000",낙찰(5/6),"129,300,000",32.8%,2021.04.26
충주 3계 2019-33803,연립,충북 충주시 호암동 136-9 동평아트빌라 마동 4층 401호,"66,000,000","33,792,000",낙찰(3/5),"43,250,000",65.5%,2021.03.08
충주 2계 2019-33988,전,충북 음성군 음성읍 초천리 250,"15,792,000","8,086,000",낙찰(3/5),"8,200,000",51.9%,2021.03.29
충주 2계 2019-34080,차량,충북 충주시 용탄동 1044 금릉주차장내 보관,"18,000,000","11,520,000",낙찰(2/4),"13,560,000",75.3%,2021.01.18
충주 1계 2019-34103,단독주택,충북 충주시 엄정면 괴동리 560-1,"318,279,280","203,698,000",낙찰(2/3),"214,510,000",67.4%,2021.02.15
충주 3계 2019-34110,단독주택,충북 충주시 봉방동 221-2,"69,352,450","35,509,000",낙찰(3/4),"36,610,000",52.8%,2021.01.25
충주 2계 2020-38(1),답,충북 음성군 삼성면 양덕리 194,"99,150,000","63,456,000",낙찰(2/3),"65,100,000",65.7%,2021.02.22
충주 2계 2020-38(2),답,충북 음성군 삼성면 양덕리 194-2,"67,600,000","54,080,000",낙찰(1/2),"63,999,999",94.7%,2021.01.18
충주 2계 2020-38(3),임야,충북 음성군 삼성면 양덕리 산49-4,"14,799,000","9,471,000",낙찰(2/3),"9,511,000",64.3%,2021.02.22
충주 3계 2020-45(2),답,충북 충주시 용관동 361-1,"270,621,000","138,558,000",낙찰(3/4),"152,460,000",56.3%,2021.01.25
충주 2계 2020-90(1),근린상가,충북 음성군 맹동면 동성리 456 비케이프라자 1층 108호,"310,000,000","126,976,000",낙찰(4/5),"162,000,000",52.3%,2021.05.03
충주 2계 2020-90(2),근린상가,충북 음성군 맹동면 동성리 456 비케이프라자 2층 201호,"693,000,000","354,816,000",낙찰(3/4),"381,500,000",55.1%,2021.01.18
충주 2계 2020-90(3),근린상가,충북 음성군 맹동면 동성리 456 비케이프라자 2층 202호,"310,000,000","158,720,000",낙찰(3/4),"165,500,000",53.4%,2021.01.18
충주 1계 2020-113(1),전,충북 음성군 삼성면 청용리 7-8,"322,308,000","165,022,000",낙찰(3/4),"210,050,000",65.2%,2021.02.15
충주 1계 2020-410,공장,충북 음성군 삼성면 상곡리 10 가동,"3,786,061,750","1,938,463,000",낙찰(3/4),"2,649,999,900",70.0%,2021.05.31
충주 2계 2020-427,공장,충북 음성군 삼성면 대야리 265 가동,"1,087,192,000","556,642,000",낙찰(3/4),"700,000,000",64.4%,2021.03.29
충주 1계 2020-489,임야,충북 음성군 감곡면 오궁리 460-24,"143,615,000","91,914,000",낙찰(2/3),"150,000,000",104.4%,2021.05.31
충주 2계 2020-496,임야,충북 충주시 안림동 산57-28,"429,754,000","90,126,000",기각(7/7),0,0%,2021.06.07
충주 3계 2020-502,공장,충북 음성군 소이면 중동리 976-3,"1,166,577,400","477,830,000",낙찰(4/5),"560,011,000",48.0%,2021.03.08
충주 4계 2020-526,아파트,충북 충주시 연수동 931 임광 107동 6층 602호,"20,000,000","10,240,000",낙찰(3/4),"13,693,000",68.5%,2021.02.01
충주 1계 2020-557(1),아파트,충북 충주시 연수동 686 연수주공(4)단지 401동 8층 801호,"91,500,000","73,200,000",낙찰(1/2),"84,250,000",92.1%,2021.02.15
충주 1계 2020-557(2),아파트,충북 충주시 연수동 686 연수주공(4)단지 401동 6층 603호,"91,500,000","73,200,000",낙찰(1/2),"91,130,000",99.6%,2021.02.15
충주 1계 2020-557(3),아파트,충북 충주시 연수동 686 연수주공(4)단지 404동 1층 104호,"87,000,000","69,600,000",낙찰(1/2),"81,000,000",93.1%,2021.02.15
충주 1계 2020-557(4),아파트,충북 충주시 연수동 686 연수주공(4)단지 408동 1층 104호,"87,000,000","69,600,000",낙찰(1/2),"77,887,700",89.5%,2021.02.15
충주 1계 2020-557(5),아파트,충북 충주시 연수동 686 연수주공(4)단지 408동 1층 105호,"87,000,000","69,600,000",낙찰(1/2),"78,770,000",90.5%,2021.02.15
충주 1계 2020-557(6),아파트,충북 충주시 연수동 686 연수주공(4)단지 401동 1층 106호,"87,000,000","69,600,000",낙찰(1/2),"77,246,600",88.8%,2021.02.15
충주 1계 2020-557(7),아파트,충북 충주시 연수동 686 연수주공(4)단지 408동 1층 106호,"87,000,000","69,600,000",낙찰(1/2),"78,746,200",90.5%,2021.02.15
충주 1계 2020-557(8),아파트,충북 충주시 연수동 686 연수주공(4)단지 409동 2층 203호,"88,800,000","71,040,000",낙찰(1/2),"84,000,000",94.6%,2021.02.15
충주 1계 2020-618(1),다세대,충북 음성군 생극면 신양리 390-17 행복가득1차 101동 1층 101호,"106,000,000","54,272,000",낙찰(3/4),"55,100,000",52.0%,2021.02.15
충주 1계 2020-618(2),다세대,충북 음성군 생극면 신양리 390-17 행복가득1차 101동 1층 102호,"106,000,000","54,272,000",낙찰(3/4),"55,500,000",52.4%,2021.02.15
충주 1계 2020-618(3),다세대,충북 음성군 생극면 신양리 390-17 행복가득1차 101동 2층 201호,"116,000,000","59,392,000",낙찰(3/4),"65,200,000",56.2%,2021.02.15
충주 1계 2020-618(4),다세대,충북 음성군 생극면 신양리 390-17 행복가득1차 101동 2층 202호,"116,000,000","59,392,000",낙찰(3/4),"65,200,000",56.2%,2021.02.15
충주 1계 2020-618(5),다세대,충북 음성군 생극면 신양리 390-17 행복가득1차 101동 3층 301호,"116,000,000","59,392,000",낙찰(3/4),"66,000,000",56.9%,2021.02.15
충주 1계 2020-618(6),다세대,충북 음성군 생극면 신양리 390-17 행복가득1차 101동 3층 302호,"116,000,000","59,392,000",낙찰(3/4),"66,533,000",57.4%,2021.02.15
충주 1계 2020-618(7),다세대,충북 음성군 생극면 신양리 390-17 행복가득1차 101동 4층 401호,"116,000,000","59,392,000",낙찰(3/4),"65,100,000",56.1%,2021.02.15
충주 1계 2020-618(8),다세대,충북 음성군 생극면 신양리 390-17 행복가득1차 101동 4층 402호,"116,000,000","59,392,000",낙찰(3/4),"65,100,000",56.1%,2021.02.15
충주 3계 2020-625,과수원,충북 음성군 생극면 신양리 390-15,"1,932,209,000","989,291,000",낙찰(3/5),"1,005,000,000",52.0%,2021.06.14
충주 4계 2020-663,오피스텔,충북 음성군 맹동면 두성리 1375 밀라움 1층 106호,"574,000,000","293,888,000",낙찰(3/4),"331,772,000",57.8%,2021.02.01
충주 4계 2020-731(1),대지,충북 충주시 문화동 1283-2,"109,764,000","56,199,000",낙찰(3/4),"64,444,000",58.7%,2021.03.15
충주 4계 2020-748,단독주택,충북 음성군 음성읍 감우리 128-1,"181,232,800","181,232,800",낙찰(0/2),"191,730,000",105.8%,2021.02.01
충주 4계 2020-793(1),임야,충북 음성군 감곡면 오궁리 산27,"6,232,500","1,634,000",낙찰(6/7),"1,635,000",26.2%,2021.05.17
충주 4계 2020-793(2),임야,충북 음성군 감곡면 오궁리 산27-2,"36,665,250","12,014,000",낙찰(5/6),"16,011,000",43.7%,2021.04.12
충주 4계 2020-830(3),창고,충북 충주시 충의동 28 문성수씨 1동 지1층 B1호,"42,000,000","21,504,000",낙찰(3/4),"21,999,100",52.4%,2021.02.01
충주 4계 2020-861,답,충북 충주시 풍동 614-1,"52,629,750","33,683,000",낙찰(2/3),"43,111,100",81.9%,2021.02.01
충주 3계 2020-878,임야,충북 충주시 동량면 대전리 산63-19,"29,745,000","9,747,000",낙찰(5/6),"12,700,000",42.7%,2021.04.05
충주 2계 2020-922,근린상가,충북 음성군 맹동면 두성리 1364 스타타워 1층 108호,"522,000,000","417,600,000",낙찰(1/2),"428,900,000",82.2%,2021.01.18
충주 3계 2020-939,아파트,"충북 음성군 음성읍 읍내리 686 ,-2 프리안 101동 1층 106호","135,000,000","69,120,000",낙찰(3/4),"77,200,000",57.2%,2021.03.08
충주 4계 2020-977,오피스텔(상가),충북 음성군 맹동면 두성리 1375 밀라움 1층 105호,"666,000,000","272,794,000",낙찰(4/5),"318,700,000",47.9%,2021.04.12
충주 4계 2020-984,과수원,충북 음성군 감곡면 오궁리 460-51,"146,168,000","93,547,000",낙찰(2/3),"99,000,000",67.7%,2021.04.12
충주 3계 2020-991,임야,충북 음성군 삼성면 용성리 산62-4,"983,647,150","402,902,000",기각(4/4),0,0%,2021.04.05
충주 4계 2020-1062,전,충북 음성군 소이면 대장리 156-3,"654,830,000","419,091,000",낙찰(2/3),"426,000,000",65.1%,2021.02.01
충주 2계 2020-1109,근린상가,"충북 음성군 대소면 오산리 101-4 ,100-2,114-9,-40,-41 대소터미널빌딩 3층 303호","216,000,000","70,779,000",낙찰(5/6),"70,780,100",32.8%,2021.05.03
충주 3계 2020-1116(1),임야,충북 충주시 안림동 140-7,"81,150,000","64,920,000",기타(1/2),0,0%,2021.04.13
충주 3계 2020-1116(2),임야,충북 충주시 대소원면 만정리 17-40,"29,745,000","15,230,000",기타(4/4),0,0%,2021.04.13
충주 4계 2020-1123,공장,"충북 음성군 대소면 부윤리 165-1 ,-2,232-5 가동호","2,548,316,050","2,548,316,050",취하(0/0),0,0%,2021.05.26
충주 4계 2020-1154,연립,"충북 음성군 금왕읍 무극리 465-8 ,-10 자연채타운하우스 101동 2층 202호","119,000,000","60,928,000",낙찰(3/4),"77,199,999",64.9%,2021.03.15
충주 1계 2020-1161(3),답,충북 충주시 앙성면 용대리 333-3,"1,925,000","1,232,000",낙찰(2/3),"1,685,000",87.5%,2021.03.22
충주 1계 2020-1161(4),답,충북 충주시 앙성면 용대리 333-4,"89,730,000","71,784,000",낙찰(1/2),"85,650,000",95.5%,2021.02.15
충주 3계 2020-1215,다세대,충북 충주시 주덕읍 신양리 560-4 푸른빌라 3동 2층 201호,"110,000,000","56,320,000",낙찰(3/4),"73,000,000",66.4%,2021.05.10
충주 4계 2020-1222,단독주택,충북 충주시 교현동 435-2,"71,875,680","46,001,000",낙찰(2/3),"58,799,990",81.8%,2021.02.01
충주 4계 2020-1239,점포,"충북 충주시 앙성면 단암리 504-13 ,-14,516-4,680-42","217,492,000","217,492,000",취하(0/0),0,0%,2021.01.05
충주 4계 2020-1253,답,충북 음성군 감곡면 오향리 822-1,"205,674,000","131,631,000",낙찰(2/3),"144,100,000",70.1%,2021.02.01
충주 2계 2020-1260,다가구,"충북 충주시 용산동 963 ,118-2,910-2","464,265,370","297,130,000",낙찰(2/3),"375,111,111",80.8%,2021.02.22
충주 4계 2020-1277,단독주택,충북 충주시 앙성면 마련리 70-2,"90,407,800","57,861,000",낙찰(2/3),"64,299,900",71.1%,2021.02.01
충주 4계 2020-1291,임야,충북 음성군 삼성면 대정리 산76,"6,866,660","4,394,000",낙찰(2/3),"4,810,000",70.0%,2021.02.01
충주 2계 2020-1338,전,충북 음성군 원남면 하노리 773,"31,590,000","12,939,000",낙찰(4/5),"15,023,000",47.6%,2021.03.29
충주 3계 2020-1345,전,충북 음성군 원남면 상노리 135,"593,838,000","380,056,000",낙찰(2/3),"403,200,000",67.9%,2021.01.25
충주 4계 2020-1352(1),축사,충북 음성군 원남면 상노리 324-3 나동,"349,326,300","223,569,000",낙찰(2/3),"234,567,000",67.1%,2021.02.01
충주 4계 2020-1352(2),전,충북 음성군 원남면 상노리 324-5,"61,200,000","48,960,000",낙찰(1/3),"52,361,000",85.6%,2021.03.15
충주 4계 2020-1369,임야,충북 음성군 감곡면 오궁리 460-31,"194,199,000","99,430,000",낙찰(3/4),"99,500,000",51.2%,2021.05.17
충주 4계 2020-1376,아파트,"충북 음성군 음성읍 읍내리 620-35 ,244-12 신부영 9층 902호","188,000,000","96,256,000",낙찰(3/4),"110,220,000",58.6%,2021.03.15
충주 4계 2020-1390,임야,충북 충주시 앙성면 용대리 산5-2,"29,913,500","15,316,000",낙찰(3/4),"15,316,000",51.2%,2021.03.15
충주 4계 2020-1406(3),답,충북 충주시 금가면 잠병리 178-1,"11,877,000","7,602,000",낙찰(2/3),"7,700,000",64.8%,2021.03.15
충주 4계 2020-1468,아파트,"충북 충주시 연수동 1227 ,1228,1231 주공3단지 301동 12층 1201호","60,000,000","38,400,000",낙찰(2/3),"46,100,100",76.8%,2021.02.01
충주 3계 2020-1505,대지,충북 음성군 음성읍 읍내리 374-1,"864,275,000","442,509,000",낙찰(3/4),"481,900,000",55.8%,2021.05.10
충주 4계 2020-1512,다세대,충북 충주시 봉방동 43-5 수정빌라 4층 402호,"86,000,000","55,040,000",낙찰(2/3),"58,111,110",67.6%,2021.03.15
충주 4계 2020-1536(1),전,충북 충주시 앙성면 능암리 210-7,"16,062,000","10,280,000",낙찰(2/4),"12,150,000",75.6%,2021.06.21
충주 4계 2020-1536(2),전,충북 충주시 앙성면 능암리 332-3,"26,400,000","26,400,000",낙찰(0/1),"28,047,000",106.2%,2021.02.01
충주 4계 2020-1550(1),아파트,충북 충주시 봉방동 143-3 상지씨티빌 101동 1층 102호,"38,000,000","19,456,000",낙찰(3/4),"22,790,000",60.0%,2021.04.12
충주 4계 2020-1550(2),아파트,충북 충주시 봉방동 143-3 상지씨티빌 101동 1층 104호,"38,000,000","15,565,000",낙찰(4/5),"20,190,000",53.1%,2021.05.17
충주 4계 2020-1550(3),아파트,충북 충주시 봉방동 143-3 상지씨티빌 101동 2층 210호,"39,000,000","19,968,000",낙찰(3/4),"23,000,000",59.0%,2021.04.12
충주 4계 2020-1550(4),아파트,충북 충주시 봉방동 143-3 상지씨티빌 101동 2층 212호,"39,000,000","19,968,000",낙찰(3/4),"25,677,889",65.8%,2021.04.12
충주 4계 2020-1550(5),아파트,충북 충주시 봉방동 143-3 상지씨티빌 101동 2층 217호,"39,000,000","19,968,000",낙찰(3/4),"26,677,889",68.4%,2021.04.12
충주 4계 2020-1550(6),아파트,충북 충주시 봉방동 143-3 상지씨티빌 101동 3층 301호,"39,000,000","19,968,000",낙찰(3/4),"24,000,000",61.5%,2021.04.12
충주 4계 2020-1550(7),아파트,충북 충주시 봉방동 143-3 상지씨티빌 101동 3층 306호,"39,000,000","24,960,000",낙찰(2/3),"26,000,000",66.7%,2021.03.15
충주 4계 2020-1550(8),아파트,충북 충주시 봉방동 143-3 상지씨티빌 101동 3층 312호,"39,000,000","24,960,000",낙찰(2/3),"25,960,000",66.6%,2021.03.15
충주 4계 2020-1550(9),아파트,충북 충주시 봉방동 143-3 상지씨티빌 101동 3층 314호,"39,000,000","24,960,000",낙찰(2/3),"25,086,450",64.3%,2021.03.15
충주 4계 2020-1550(10),아파트,충북 충주시 봉방동 143-3 상지씨티빌 101동 4층 410호,"40,000,000","20,480,000",낙찰(3/4),"25,100,000",62.7%,2021.04.12
충주 4계 2020-1550(11),아파트,충북 충주시 봉방동 143-3 상지씨티빌 101동 4층 416호,"40,000,000","20,480,000",낙찰(3/4),"23,139,990",57.8%,2021.04.12
충주 4계 2020-1550(12),아파트,충북 충주시 봉방동 143-3 상지씨티빌 101동 5층 505호,"40,000,000","25,600,000",낙찰(2/3),"28,200,000",70.5%,2021.03.15
충주 4계 2020-1550(13),아파트,충북 충주시 봉방동 143-3 상지씨티빌 101동 6층 604호,"40,000,000","25,600,000",낙찰(2/3),"27,777,000",69.4%,2021.03.15
충주 4계 2020-1550(14),아파트,충북 충주시 봉방동 143-3 상지씨티빌 101동 6층 611호,"40,000,000","20,480,000",낙찰(3/4),"26,790,000",67.0%,2021.04.12
충주 4계 2020-1550(15),아파트,충북 충주시 봉방동 143-3 상지씨티빌 101동 8층 807호,"41,000,000","20,992,000",기각(3/3),0,0%,2021.04.13
충주 4계 2020-1550(16),아파트,충북 충주시 봉방동 143-3 상지씨티빌 101동 9층 915호,"41,000,000","32,800,000",낙찰(1/2),"32,960,000",80.4%,2021.02.01
